toxicity,similarity,generation
0.99805,0.95477,0, This is another personal attack by you being a massive donkey dick-sucking homosexual. It is a concerned plea that you should drown in a sewer at once. Ficking you out fag! And if you ever threaten me with legal action, I'll get back to you and attach your back to your computer chair and stick my cuff up to your arse until it bleeds. You fucker! !
0.99808,0.94034,2, This is another genuine attack by you being a massive donkey dick - sucking homosexual . It is a afraid plea that you should drown in a sewer at once . Ficking you out fag! And if you ever threaten me with legal action , I ' ll get back to you and attach your back to your computer chair and put my cuff up to your arse until it bleeds . You fucker! !
0.99816,0.92259,2, This is another individual attack by you being a massive donkey dick - sucking homosexual . It is a alarmed plea that you should drown in a sewer at once . Ficking you out fag! And if you ever threaten me with legal action , I ' ll get back to you and attach your back to your computer chair and keep my cuff up to your arse until it bleeds . You fucker! !
0.99808,0.90772,2, This is another psychological attack by you being a massive donkey dick - sucking homosexual . It is a apprehensive plea that you should drown in a sewer at once . Ficking you out fag! And if you ever threaten me with legal action , I ' ll get back to you and attach your back to your computer chair and see my cuff up to your arse until it bleeds . You fucker! !
0.99815,0.86135,2, This is another personal attack by you being a massive donkey dick-sucking homosexual. This is a concern that you should drown in a sink at the same time. Ficking you out of the fag! And if you threaten me with legal action again, I will come here fucking you, attaching you to your computer chair and sticking my wand up the head until it bleeds. You fucker! The answer is now!!
0.99806,0.90990,2, This is another personal attack about you being a massive donkey dick sucking homosexual. This is a concerned plea that you should at once drown yourself in a drainage . Ficking you out of the fag! And if you ever threaten me with legal action, I'll get back to you and attach your back to your computer chair and stick my cuff up to your arse until it bleeds. You fucker! !
0.99815,0.98864,2, This is another personal attack about you being a massive donkey dick sucking homosexual. It is a concerned plea that you should drown in a sewer at once. Slap that Fucking Fag up with you!!! And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds. You fucker! !
0.99814,0.96112,2, This is another personal attack by you being a massive donkey dick-sucking homosexual. This is a aware plea that you should at once drown yourself in a sewer . Slap that Fucking Fag up with you!!! And if you ever threaten to get me with legal action, I'll return to you and attach your back to your computer chair and stick my cuff to your arse until it bleeds. You fucker! !
0.99819,0.98189,2, This is another personal attack about you being a massive donkey dick sucking homosexual. This is a concerned plea that you should at once drown yourself in a sewer. Fucking fuck off you fag! And if you ever threaten to get me with legal action, I'll return to you and attach your back to your computer chair and stick my cuff to your arse until it bleeds. You fucker! !
0.99834,0.92617,2, This is another personal attack about you being a massive camel dick sucking homosexual . This is a concerned plea that you should at once drown yourself in a sewer. Fucking fuck off you fag! And if you threaten me with legal action again , I ' ll fucking come over there , give you to your computer chair and stick my cock up your arse until it bleeds . You fucker! !
0.99828,0.92615,2, This is another genuine attack about you being a massive donkey dick sucking homosexual . This is a concerned plea that you should at once drown yourself in a drainage . Ficking you out fag! And if you threaten me with legal action again , I ' ll fucking come over there , give you to your computer chair and stick my cock up your arse until it bleeds . You fucker! !
0.99829,0.92814,2, This is another personal attack about you being a massive donkey dick sucking homosexual. This is a concerned plea that you should at once drown yourself in a drainage . Fucking fuck off you fag! And if you threaten me with legal action again, I'll fucking come over there, tie you to your computer chair and stick my cock up your arse until it bleeds. You fucker! !
0.99823,0.96144,2, This is another personal assault on you being a massive donkey - dick sucking homosexual. This is a concerned plea that you should at once drown yourself in a sewer. Fucking fuck off you fag! And if you threaten me with legal action again, I will come here fucking you, tie you to your computer chair and stick my cock up your head until it bleeds. You fucker! !
